index,Date,Year,Type,Country,Area,Location,Activity,Gender,Age,Fatal,Time,href formula,ISO_code
4346,1954-05-26 00:00:00,1954,Unprovoked,PAPUA NEW GUINEA,East Sepik,Wewak,Fishing,M,0,Y,,http://sharkattackfile.net/spreadsheets/pdf_directory/1954.05.26.R-Constable.pdf,PG
4347,,1954,Unprovoked,PAPUA NEW GUINEA,Madang Province,Near Madang Town,Other,,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1954.05.00-child.pdf,PG
4348,,1954,Provoked,SUDAN?,Red Sea,Southern part ,Fishing,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1954.04.00-Foucher-Creteau.pdf,
4349,1954-02-27 00:00:00,1954,Unprovoked,AUSTRALIA,New South Wales,"The Entrance, near Gosford",Swimming,M,23,Y,17:15:00,http://sharkattackfile.net/spreadsheets/pdf_directory/1954.02.27-Fabrizius.pdf,AU
4350,1954-01-30 00:00:00,1954,Unprovoked,AUSTRALIA,New South Wales,Avoca Beach,Swimming,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1954.01.30-Bourke.pdf,AU
4351,1954-01-22 00:00:00,1954,Unprovoked,AUSTRALIA,Torres Strait,Naghir Island,Fishing,M,30,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1954.01.22.b-Mills.pdf,AU
4352,1954-01-22 00:00:00,1954,Unprovoked,ARGENTINA,Buenos Aires Province,"Miramar Beach, 46 km south of Mar de Plata, Buenos Aires ",Other,M,18,N,13:05:00,http://sharkattackfile.net/spreadsheets/pdf_directory/1954.01.22.a-Aubone.pdf,AR
4353,1954-01-15 00:00:00,1954,Unprovoked,PAPUA NEW GUINEA,Madang Province,"Singour, 60 miles south of Madang",Other,M,26,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1954.01.15-Ramlen.pdf,PG
4354,1954-01-01 00:00:00,1954,Unprovoked,IRAN,Karun River,"Hesamabad area of Shushtar, 420 km from the sea",Other,M,0,Y,,http://sharkattackfile.net/spreadsheets/pdf_directory/1954.00.00.e-KasemJasem.pdf,IR
4355,1954-01-01 00:00:00,1954,Unprovoked,MARTINIQUE,,,Other,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1954.00.00.d-Vieux.pdf,MQ
4356,1954-01-01 00:00:00,1954,Unprovoked,MEXICO,Baja California,,Diving,M,0,Y,,http://sharkattackfile.net/spreadsheets/pdf_directory/1954.00.00.c-Bianci.pdf,MX
4357,1954-01-01 00:00:00,1954,Unprovoked,USA,Hawaii,Moloka'i,Fishing,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1954.00.00.b-Severino.pdf,US
4358,1954-01-01 00:00:00,1954,Unprovoked,PAPUA NEW GUINEA,West New Britain Province,"Volupai, Talasea",Swimming,M,12,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1954.00.00.a-Volupai.pdf,PG
4359,1954-01-01 00:00:00,1954,Unprovoked,IRAN,Karun River,A village a short distance from Hesamabad,Other,F,0,Y,,http://sharkattackfile.net/spreadsheets/pdf_directory/1954.00.00.g-girl.pdf,IR
4360,1954-01-01 00:00:00,1954,Unprovoked,IRAN,Karun River,"Hesamabad area of Shushtar, 420 km from the sea",Other,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1954.00.00.f-AbbasJasem.pdf,IR
4361,1953-12-30 00:00:00,1953,Unprovoked,SOUTH AFRICA,Eastern Cape Province,"Second Beach, Port St. Johns",Swimming,F,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.12.30-Rautenbach.pdf,ZA
4362,1953-12-22 00:00:00,1953,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Port Elizabeth,Swimming,M,23,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.12.22-Stoddart.pdf,ZA
4363,1953-12-13 00:00:00,1953,Unprovoked,AUSTRALIA,Queensland,Palm Beach,Swimming,M,16,N,12:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.12.13-Tapp.pdf,AU
4364,,1953,Unprovoked,AUSTRALIA,New South Wales,Maroubra Beach,Other,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.12.00-Haynes.pdf,AU
4365,,1953,Provoked,AUSTRALIA,New South Wales,"Boat Harbour, north of Cronulla",Other,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.10.00-Kosky.pdf,AU
4366,1953-09-27 00:00:00,1953,Unprovoked,PHILIPPINES,Luzon Island,Bohol,Other,M,23,Y,,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.09.27-Mangutbal.pdf,PH
4367,1953-09-20 00:00:00,1953,Unprovoked,USA,California,"Santa Catalina Island, Los Angeles County",Diving,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.09.20.R-Diamond.pdf,US
4368,1953-09-18 00:00:00,1953,Sea Disaster,USA,Georgia,200 miles east of Savannah,Sea Disaster,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.09.18-Graybill.pdf,US
4369,1953-09-03 00:00:00,1953,Unprovoked,USA,New York,Rockaway Beach,Fishing,M,15,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.09.03.R-Stevenson.pdf,US
4370,1953-09-02 00:00:00,1953,Unprovoked,USA,Hawaii,"Waiau, Pearl Harbor, O''ahu",Other,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.09.02-Gonsalves.pdf,US
4371,1953-07-31 00:00:00,1953,Unprovoked,MEXICO,Colima,Manzanillo,Wading,F,18,Y,,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.07.31-Prada.pdf,MX
4372,1953-07-26 00:00:00,1953,Unprovoked,USA,Hawaii,"Maile Beach, O''ahu",Fishing,M,15,Y,09:15:00,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.07.26-Souza.pdf,US
4373,1953-07-16 00:00:00,1953,Provoked,USA,California,"Santa Catalina Island, Los Angeles County",Fishing,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.07.16-Richel.pdf,US
4374,1953-07-15 00:00:00,1953,Unprovoked,USA,Florida,"Juno Beach, Palm Beach County",Other,F,26,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.07.15-Gunn.pdf,US
4375,1953-07-11 00:00:00,1953,Sea Disaster,PACIFIC OCEAN,330 to 350 miles east of Wake Island,,Other,,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.07.11-WakeIsland.pdf,
4376,1953-07-09 00:00:00,1953,Watercraft,CANADA,Nova Scotia,"Fourchu, Cape Breton Island",Fishing,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.07.09-Burns.pdf,CA
4377,1953-07-04 00:00:00,1953,Unprovoked,USA,Hawaii,Kaula Rock near Niihau ,Other,M,0,N,08:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.07.04-Crick.pdf,US
4378,,1953,Unprovoked,PANAMA,Gulf of Panama,60 miles offshore ,Other,M,19,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.07.00-Gonzalves.pdf,PA
4380,1953-04-07 00:00:00,1953,Watercraft,AUSTRALIA,New South Wales,1.5 miles off shore,Other,,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.04.07-16-ft-launch.pdf,AU
4381,1953-04-04 00:00:00,1953,Unprovoked,USA,Texas,South Padre Island,Swimming,F,19,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.04.04-SueSmith.pdf,US
4382,1953-01-01 00:00:00,1953,Unprovoked,IRAN,Karun River,"near Ahvaz, 275 km from the sea",Other,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.04.00.b-Kaaby.pdf,IR
4383,1953-01-01 00:00:00,1953,Unprovoked,IRAN,Karun River,"near Ahvaz, 275 km from the sea",Swimming,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.04.00.a-Seemrookh.pdf,IR
4384,1953-03-22 00:00:00,1953,Unprovoked,AUSTRALIA,New South Wales,"Long Reef, Collaroy",Fishing,M,23,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.03.22-Scheidl.pdf,AU
4385,1953-03-19 00:00:00,1953,Unprovoked,AUSTRALIA,South Australia,"Schnapper Rock, Kirton Point",Fishing,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.03.19.R-Leech.pdf,AU
4386,1953-01-01 00:00:00,1953,Sea Disaster,INDIAN OCEAN,,Between Straits of Malacca and Sri Lanka,Other,,0,Y,,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.03.00.b-Tiira.pdf,
4387,1953-01-01 00:00:00,1953,Unprovoked,PAPUA NEW GUINEA,Milne Bay Province,"Off Rossel Island, Louisiade Archipelago",Other,M,0,Y,,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.03.00.a-Hetabu.pdf,PG
4388,1953-02-18 00:00:00,1953,Provoked,USA,Hawaii,"Barber’s Point, O''ahu",Other,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.02.18-Takeuchi.pdf,US
4389,1953-02-15 00:00:00,1953,Unprovoked,AUSTRALIA,New South Wales,Cave at Shell Harbour,Fishing,M,25,N,18:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.02.15-Gallagher.pdf,AU
4390,,1953,Unprovoked,AUSTRALIA,,,Fishing,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.02.00-Ware.pdf,AU
4391,1953-01-20 00:00:00,1953,Provoked,AUSTRALIA,South Australia,Largs Bay,Fishing,M,61,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.01.20-Lamerton.pdf,AU
4392,1953-01-08 00:00:00,1953,Watercraft,AUSTRALIA,Tasmania,Wynyard,Fishing,,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.01.08-Wynyard.pdf,AU
4393,1953-01-01 00:00:00,1953,Unprovoked,AUSTRALIA,,,Fishing,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.00.00.c-Agnew.pdf,AU
4394,1953-01-01 00:00:00,1953,Unprovoked,PAPUA NEW GUINEA,Bougainville (North Solomons),"Kahuli, Buka Island",Other,M,0,Y,,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.00.00.b-Kahuli.pdf,PG
4395,1953-01-01 00:00:00,1953,Unprovoked,USA,Florida,"Juno Beach, Palm Beach County",Other,F,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1953.00.00.a-girl.pdf,US
4396,1952-12-24 00:00:00,1952,Unprovoked,AUSTRALIA,Victoria,"Portsea Beach, near Melbourne",Other,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.12.24-Bade.pdf,AU
4397,1952-12-21 00:00:00,1952,Unprovoked,AUSTRALIA,South Australia,Cape Douglas,Fishing,M,25,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.12.21-Holmes.pdf,AU
4398,1952-08-04 00:00:00,1952,Provoked,ITALY,Genoa  Province,Riva Trigoso,Fishing,M,17,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.08.04-Podesta.pdf,IT
4399,1952-08-03 00:00:00,1952,Unprovoked,USA,Hawaii,"Between Ala Moana Channel & Kewalo Basin, O''ahu",Swimming,M,0,Y,,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.08.03-Kawamura.pdf,US
4400,1952-12-07 00:00:00,1952,Unprovoked,USA,California,"Pacific Grove, Monterey Bay, Monterey County",Surfing and Other Board Sports,M,17,Y,14:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.12.07-Wilson_Collier.pdf,US
4401,1952-12-03 00:00:00,1952,Unprovoked,USA,Hawaii,"Maile Beach, O''ahu",Fishing,M,40,Y,,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.12.03-Solano.pdf,US
4402,1952-10-12 00:00:00,1952,Unprovoked,PAPUA NEW GUINEA,"Abau Sub District, Central Province",Lalaura Village,Fishing,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.10.12-Lalaura.pdf,PG
4403,1952-08-05 00:00:00,1952,Provoked,ITALY,Teramo,Giulianova,Fishing,,19,Y,02:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.08.05-Speca.pdf,IT
4404,1952-07-27 00:00:00,1952,Watercraft,USA,Florida,"Panacea, Wakulla County",Fishing,,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.07.27.d-Lunsford-boat.pdf,US
4405,1952-07-27 00:00:00,1952,Provoked,USA,South Carolina,Seabrook Beach,Fishing,M,43,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.07.27.c-TillmanHomes.pdf,US
4406,1952-07-27 00:00:00,1952,Provoked,USA,South Carolina,Seabrook Beach,Fishing,M,34,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.07.27.b-Jones.pdf,US
4407,1952-07-27 00:00:00,1952,Sea Disaster,USA,California,"Off Santa Monica, Los Angeles County",Sea Disaster,M,0,Y,,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.07.27.a-Sparetime.pdf,US
4408,1952-07-13 00:00:00,1952,Provoked,USA,California,"San Diego, San Diego County",Fishing,M,34,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.07.13-Howard.pdf,US
4409,1952-07-05 00:00:00,1952,Unprovoked,USA,Puerto Rico,"Mona Island, 40 miles west of the mainland ",Fishing,M,0,N,11:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.07.05-Morales.pdf,US
4410,1952-05-27 00:00:00,1952,Unprovoked,USA,California,"Imperial Beach, San Diego County",Swimming,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.05.27-Taylor_Collier.pdf,US
4411,1952-05-07 00:00:00,1952,Unprovoked,AUSTRALIA,Western Australia,Boyup Brook,Fishing,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.05.07.R-King.pdf,AU
4412,,1952,Unprovoked,INDIA,,Off Trivandrum (west coast),Fishing,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.05.00-Lal.pdf,IN
4413,1952-04-06 00:00:00,1952,Watercraft,AUSTRALIA,South Australia,Streaky Bay,Fishing,,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.04.06-AlfDean.pdf,AU
4414,,1952,Provoked,SUDAN,Red Sea State,"Suakin Harbor, Suakin Island",Fishing,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.04.00-Hass.pdf,SD
4415,1952-03-30 00:00:00,1952,Unprovoked,NETHERLANDS ANTILLES,Curacao,,Other,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.03.30-Eggink.pdf,
4416,1952-01-23 00:00:00,1952,Provoked,MAURITIUS,Port Louis Province,Port Louis,Fishing,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.01.23-Moitessier.pdf,MU
4417,1952-01-07 00:00:00,1952,Unprovoked,AUSTRALIA,New South Wales,Evans Head,Surfing and Other Board Sports,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.01.07-CharlesThomas.pdf,AU
4418,1952-01-01 00:00:00,1952,Unprovoked,LIBERIA,Montserrado,"West Breakwater, Monrovia / Freeport",Diving,M,0,Y,,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.00.00.e-Liberia.pdf,LR
4419,1952-01-01 00:00:00,1952,Unprovoked,PAPUA NEW GUINEA,"Admiralty Islands, Manus Province",Manus Island,Fishing,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.00.00.d-ManusIsland.pdf,PG
4420,1952-01-01 00:00:00,1952,Unprovoked,PAPUA NEW GUINEA,"Admiralty Islands, Manus Province","Momote, Manus Island",Fishing,M,0,Y,,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.00.00.c-Momote.pdf,PG
4421,1952-01-01 00:00:00,1952,Unprovoked,PAPUA NEW GUINEA,New Ireland Province,"Samo Plantation, east coast ",Fishing,M,27,Y,,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.00.00.b-Kiaploki.pdf,PG
4422,1952-01-01 00:00:00,1952,Unprovoked,USA,Florida,Near Key West,Swimming,M,0,Y,,http://sharkattackfile.net/spreadsheets/pdf_directory/1952.00.00.a-PanAmPilot.pdf,US
4423,1951-12-21 00:00:00,1951,Unprovoked,MOZAMBIQUE,Bay of Maputu,Catembe ,Swimming,M,15,Y,,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.12.21-DoAmaral.pdf,MZ
4424,1951-12-16 00:00:00,1951,Provoked,AUSTRALIA,New South Wales,North Bondi,Fishing,M,18,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.12.16-Munn.pdf,AU
4425,1951-12-06 00:00:00,1951,Unprovoked,AUSTRALIA,New South Wales,"Merewether Beach, Newcastle",Other,M,21,Y,16:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.12.06-Okulich.pdf,AU
4426,1951-11-29 00:00:00,1951,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"South Beach, Durban",Swimming,M,23,N,13:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.11.29-Tait.pdf,ZA
4427,1951-11-28 00:00:00,1951,Unprovoked,JAMAICA,Kingston Parish,Kingston Harbor,Fishing,M,81,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.11.28.b-Lewis.pdf,JM
4428,1951-11-28 00:00:00,1951,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,Winkelspruit,Other,M,24,N,17:15:00,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.11.28.a-Plowman.pdf,ZA
4429,1951-11-23 00:00:00,1951,Unprovoked,PHILIPPINES,,,Other,M,0,Y,,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.11.22-Philippines.pdf,PH
4430,1951-10-22 00:00:00,1951,Unprovoked,AUSTRALIA,Queensland,"Ocean baths, Kissing Point Beach ",Swimming,M,42,Y,19:10:00,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.10.22-Kenealy.pdf,AU
4431,1951-09-29 00:00:00,1951,Unprovoked,ITALY,Salerno,Amalfi,Swimming,F,21,Y,,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.09.29-Wurn.pdf,IT
4432,1951-09-03 00:00:00,1951,Unprovoked,ITALY,Salerno Province,Salerno,Fishing,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.09.03.R-Caputo.pdf,IT
4433,1951-09-02 00:00:00,1951,Unprovoked,AUSTRALIA,Queensland,Fitzroy River near Rockhampton,Other,M,56,Y,,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.09.02-Joske.pdf,AU
4434,1951-08-17 00:00:00,1951,Unprovoked,GREECE,Corfu Island,Off Royal Residence,Swimming,M,18,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.08.17.b-Athanasenas.pdf,GR
4435,1951-08-17 00:00:00,1951,Unprovoked,GREECE,Corfu Island,Off Royal Residence,Swimming,F,16,Y,,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.08.17.a-Perri.pdf,GR
4436,1951-08-16 00:00:00,1951,Unprovoked,ITALY,Taranto,Torre Colimena,Diving,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.08.16.R-TorreColimena.pdf,IT
4437,,1951,Unprovoked,COLUMBIA,Caribbean Sea,Cartegena,Other,,0,Y,,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.08.00-Cartagena.pdf,CO
4438,1951-07-19 00:00:00,1951,Unprovoked,USA,California,"Long Beach, Los Angeles County",Other,M,13,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.07.19.R-Nottingham.pdf,US
4439,1951-07-11 00:00:00,1951,Unprovoked,PACIFIC OCEAN,,In Los Angeles – Honolulu yacht race,Other,M,40,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.07.11-Sierks.pdf,
4440,1951-06-25 00:00:00,1951,Unprovoked,USA,Hawaii,"Kapehu Beach, Laupahoehoe, Hawai''i",Fishing,M,0,Y,,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.06.25-Nodura.pdf,US
4441,,1951,Unprovoked,FRENCH POLYNESIA,Tuamotus,"Outer edge of Hikueru, one of the Central Tuamotu atolls",Fishing,M,39,N,11:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.06.00-Clark.pdf,PF
4442,1951-05-22 00:00:00,1951,Unprovoked,MEXICO,,,Diving,M,16,N,15:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.05.22-NV-Lanse.pdf,MX
4443,1951-05-09 00:00:00,1951,Provoked,ITALY,Naples Province,"Torre del Greco, Naples",Other,,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.05.09.R-Naples.pdf,IT
4444,1951-03-26 00:00:00,1951,Provoked,AUSTRALIA,New South Wales,Avalon,Other,M,23,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.03.26-Davidson.pdf,AU
4445,1951-03-24 00:00:00,1951,Unprovoked,AUSTRALIA,New South Wales,Sydney,Fishing,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.03.24-Fisherman.pdf,AU
4446,1951-03-15 00:00:00,1951,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"South Beach, Durban",Surfing and Other Board Sports,M,19,N,12:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.03.15-Stapelberg.pdf,ZA
4447,1951-02-19 00:00:00,1951,Unprovoked,SOUTH AFRICA,Eastern Cape Province,Port St. Johns,Surfing and Other Board Sports,M,31,N,12:15:00,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.02.19-Huskisson.pdf,ZA
4448,1951-02-03 00:00:00,1951,Unprovoked,AUSTRALIA,New South Wales,"Windang, near the entrance to Lake Illawarra",Fishing,M,20,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.02.03-Pride.pdf,AU
4449,1951-02-01 00:00:00,1951,Unprovoked,AUSTRALIA,New South Wales,Bondi Beach,Swimming,M,14,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.02.01-Sheen.pdf,AU
4450,1951-01-21 00:00:00,1951,Unprovoked,SOUTH AFRICA,KwaZulu-Natal,"Native Beach, Durban",Swimming,M,19,Y,16:25:00,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.01.21-Nkwazi.pdf,ZA
4451,,1951,Unprovoked,NEW GUINEA,Madang Province,Manam Island,Other,,0,Y,,http://sharkattackfile.net/spreadsheets/pdf_directory/1951.00.00-ManamIsland.pdf,PG
4452,1950-12-31 00:00:00,1950,Unprovoked,AUSTRALIA,Queensland,Kirra,Other,M,19,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.12.31-oar.pdf,AU
4453,1950-12-19 00:00:00,1950,Unprovoked,AUSTRALIA,New South Wales,Jervis Bay,Swimming,,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.12.19.R-JervisBay.pdf,AU
4454,1950-12-16 00:00:00,1950,Unprovoked,AUSTRALIA,Queensland,"Palm Beach North, 5 miles north of Burleigh Heads, Brisbane",Other,M,20,Y,16:15:00,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.12.16-Quinlan.pdf,AU
4455,1950-11-29 00:00:00,1950,Provoked,AUSTRALIA,Northern Territory,Goulburn Island,Diving,M,17,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.11.29-Irrwala.pdf,AU
4456,1950-11-25 00:00:00,1950,Unprovoked,AUSTRALIA,Queensland,"Burleigh Heads, Brisbane",Surfing and Other Board Sports,M,21,N,17:15:00,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.11.25-LeoVincentRyan.pdf,AU
4457,1950-11-12 00:00:00,1950,Watercraft,AUSTRALIA,Queensland,Yeppoon,Kayaking or Canoeing,M,18,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.11.12-canoe.pdf,AU
4458,1950-10-08 00:00:00,1950,Unprovoked,USA,California,"Imperial Beach, San Diego County",Surfing and Other Board Sports,M,31,N,12:00:00,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.10.08-Campbell-Collier.pdf,US
4459,1950-10-04 00:00:00,1950,Unprovoked,AUSTRALIA,Queensland,"Peterson''s Beach, Sarina",Fishing,M,25,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.10.04-Sichter.pdf,AU
4460,1950-08-06 00:00:00,1950,Provoked,EL SALVADOR, La Libertad,50 miles off Port La Libertad,Fishing,M,27,N,08:30:00,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.08.06-Bottini.pdf,SV
4461,,1950,Unprovoked,SAUDI ARABIA,Eastern Province,East of the Ras Tanura-Jubail area ,Diving,M,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.08.00-PearlDiver-Arabia.pdf,SA
4462,1950-07-27 00:00:00,1950,Watercraft,AUSTRALIA,South Australia,Streaky Bay,Fishing,,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.07.27.R-Horsell-boat.pdf,AU
4463,1950-07-21 00:00:00,1950,Unprovoked,JAPAN,Sago Prefecture,Ariakeno Bay,Swimming,M,19,Y,,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.07.21-Japan.pdf,JP
4464,1950-07-19 00:00:00,1950,Provoked,ITALY,Savona,Albenga,Fishing,,0,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.07.19-Albenga.pdf,IT
4465,1950-07-14 00:00:00,1950,Unprovoked,CUBA,Caribbean Sea,,Other,M,30,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.07.14-Loekstad.pdf,CU
4466,1950-07-10 00:00:00,1950,Unprovoked,USA,Texas,Near Port Arthur,Swimming,M,11,N,,http://sharkattackfile.net/spreadsheets/pdf_directory/1950.07.10-Majors.pdf,US
